Order_ID,Date,Region,Category,Product,Units_Sold,Unit_Price,Discount_Pct,Revenue,Profit,Channel
O011499,2023-04-08,West,Grocery,Milk,2,50.16,3.6,96.73,20.58,Online
O011500,2023-09-28,North,Grocery,Milk,7,37.65,2.9,255.9,81.84,Online
O011501,2023-06-17,West,Electronics,Headphones,1,24.65,12.3,21.62,4.09,Online
O011502,2025-08-11,East,Beauty,Skincare,15,61.91,15.5,784.77,113.27,Store
O011503,2024-05-17,South,Clothing,Jeans,8,43.55,16.9,289.54,51.98,Store
O011504,2025-07-08,North,Clothing,Jeans,15,46.16,7.4,640.83,130.78,Online
O011505,2023-09-23,South,Home,Cookware,12,47.53,4.6,543.84,162.34,Wholesale
O011506,2025-12-28,West,Home,Cookware,3,57.99,21.1,137.29,32.74,Store
O011507,2024-01-28,South,Electronics,Headphones,5,15.11,16.6,63.0,14.65,Online
O011508,2023-05-22,North,Grocery,Milk,13,21.55,11.9,246.72,63.81,Online
O011509,2024-04-07,East,Beauty,Skincare,4,49.46,3.1,191.73,52.75,Online
O011510,2025-01-17,North,Beauty,Skincare,9,28.58,23.8,196.03,44.86,Online
O011511,2025-07-07,North,Clothing,Jeans,6,48.84,6.4,274.35,52.3,Online
O011512,2024-01-10,South,Grocery,Milk,2,44.34,7.5,82.03,12.7,Store
O011513,2023-09-02,East,Electronics,Headphones,13,21.06,8.4,250.82,67.82,Online
O011514,2024-10-19,South,Grocery,Milk,6,23.59,8.6,129.39,31.01,Store
O011515,2024-11-23,South,Grocery,Milk,11,63.3,18.0,570.85,74.64,Store
O011516,2023-05-14,East,Grocery,Milk,9,17.79,5.5,151.23,48.0,Online
O011517,2025-04-14,West,Beauty,Skincare,15,19.12,22.2,223.22,49.14,Wholesale
O011518,2024-09-24,North,Beauty,Skincare,6,28.96,16.1,145.87,17.99,Store
O011519,2023-05-26,West,Home,Cookware,13,27.21,17.2,292.86,39.55,Online
O011520,2023-12-30,East,Grocery,Milk,3,42.66,14.0,110.1,25.67,Store
O011521,2024-02-16,South,Grocery,Milk,13,32.83,19.4,344.15,80.21,Store
O011522,2025-09-29,South,Clothing,Jeans,5,31.54,11.4,139.65,34.6,Wholesale
O011523,2025-02-01,South,Grocery,Milk,12,32.74,12.1,345.47,49.47,Wholesale
O011524,2024-02-27,South,Beauty,Skincare,12,43.73,14.4,449.22,92.01,Online
O011525,2024-12-31,West,Grocery,Milk,2,19.2,2.5,37.42,10.21,Store
O011526,2023-04-07,West,Grocery,Milk,1,27.08,0.5,26.94,5.01,Store
O011527,2024-10-19,North,Grocery,Milk,6,28.37,9.8,153.62,23.72,Wholesale
O011528,2023-06-05,North,Clothing,Jeans,5,62.19,12.2,272.98,64.29,Store
O011529,2023-10-01,North,Beauty,Skincare,5,57.56,14.6,245.89,36.21,Online
O011530,2024-09-10,East,Home,Cookware,14,10.77,10.8,134.49,27.27,Wholesale
O011531,2025-12-12,North,Electronics,Headphones,12,121.09,10.2,1305.46,157.69,Online
O011532,2024-08-15,West,Grocery,Milk,13,15.12,21.3,154.75,38.95,Store
O011533,2023-05-20,West,Grocery,Milk,4,67.68,0.1,270.44,80.4,Online
O011534,2024-05-01,East,Grocery,Milk,10,47.24,8.5,432.18,135.79,Store
O011535,2023-06-10,North,Clothing,Jeans,11,14.6,10.9,143.11,18.75,Store
O011536,2025-04-14,South,Grocery,Milk,2,9.71,24.0,14.76,2.19,Wholesale
O011537,2023-06-01,North,Home,Cookware,1,34.58,3.9,33.23,4.38,Store
O011538,2023-02-04,West,Grocery,Milk,2,43.72,6.1,82.09,10.34,Store
O011539,2023-01-07,South,Grocery,Milk,15,18.86,10.0,254.53,64.09,Online
O011540,2023-10-09,South,Beauty,Skincare,12,50.47,16.9,503.36,84.2,Wholesale
O011541,2023-05-27,West,Beauty,Skincare,13,55.23,7.1,666.75,145.11,Store
O011542,2023-11-17,West,Grocery,Milk,7,93.62,23.1,503.94,87.66,Wholesale
O011543,2025-06-09,West,Home,Cookware,8,53.3,11.9,375.58,92.67,Store
O011544,2024-10-06,West,Beauty,Skincare,15,111.34,4.6,1592.89,451.17,Store
O011545,2023-03-28,West,Home,Cookware,13,30.47,22.5,307.1,76.45,Online
O011546,2025-08-27,North,Home,Cookware,3,59.5,16.0,149.97,45.85,Online
O011547,2024-08-12,East,Grocery,Milk,15,64.79,20.8,769.63,225.94,Online
O011548,2025-10-04,South,Grocery,Milk,8,26.87,21.5,168.8,32.77,Store
O011549,2025-11-23,North,Grocery,Milk,11,47.46,22.2,406.08,108.0,Store
O011550,2023-08-24,South,Clothing,Jeans,10,19.54,21.8,152.75,31.3,Online
O011551,2025-07-27,East,Home,Cookware,9,31.97,1.2,284.27,85.13,Online
O011552,2024-09-09,West,Grocery,Milk,14,67.74,3.4,916.04,246.18,Store
O011553,2023-10-10,North,Home,Cookware,10,54.27,2.7,528.28,133.68,Wholesale
O011554,2025-06-20,East,Clothing,Jeans,13,22.47,1.9,286.67,86.44,Online
O011555,2024-02-27,North,Clothing,Jeans,15,25.47,18.9,310.03,84.29,Wholesale
O011556,2024-10-06,South,Home,Cookware,14,122.51,12.2,1505.96,418.79,Online
O011557,2024-02-26,North,Grocery,Milk,6,31.23,16.4,156.66,49.08,Wholesale
O011558,2023-01-30,North,Clothing,Jeans,7,22.66,13.1,137.87,39.0,Store
O011559,2023-12-30,West,Beauty,Skincare,3,68.6,14.1,176.86,31.9,Store
O011560,2023-05-22,South,Electronics,Headphones,10,107.29,20.4,854.52,144.79,Store
O011561,2024-05-29,West,Grocery,Milk,11,15.94,1.2,173.32,51.67,Store
O011562,2024-06-24,North,Grocery,Milk,3,23.41,6.4,65.7,18.48,Online
O011563,2024-04-25,East,Electronics,Headphones,8,63.37,24.2,384.24,61.97,Store
O011564,2025-05-28,North,Electronics,Headphones,11,8.28,21.6,71.44,22.29,Online
O011565,2025-01-04,West,Clothing,Jeans,5,28.45,18.8,115.48,16.61,Online
O011566,2024-09-02,West,Grocery,Milk,12,22.84,0.3,273.29,79.78,Wholesale
O011567,2024-11-05,East,Grocery,Milk,12,33.02,7.5,366.68,67.27,Store
O011568,2025-09-04,South,Grocery,Milk,15,31.93,11.7,423.1,100.13,Wholesale
O011569,2025-07-29,East,Electronics,Headphones,11,108.24,23.3,913.36,285.34,Online
O011570,2023-03-29,West,Grocery,Milk,7,73.69,4.0,495.44,113.67,Store
O011571,2024-04-11,South,Home,Cookware,1,49.78,17.9,40.89,12.34,Store
O011572,2024-09-29,East,Electronics,Headphones,13,27.24,0.8,351.23,55.21,Store
O011573,2025-11-08,South,Electronics,Headphones,15,91.98,10.9,1229.6,325.57,Wholesale
O011574,2023-11-17,East,Electronics,Headphones,8,67.97,18.2,444.81,102.47,Store
O011575,2024-07-21,East,Electronics,Headphones,1,14.02,7.2,13.02,2.69,Store
O011576,2025-11-15,East,Grocery,Milk,8,17.84,22.5,110.54,33.7,Store
O011577,2023-06-24,South,Beauty,Skincare,11,48.6,15.1,453.71,128.28,Wholesale
O011578,2024-09-14,West,Electronics,Headphones,6,83.82,2.3,491.23,91.48,Store
O011579,2025-06-07,South,Electronics,Headphones,2,17.56,22.8,27.12,4.87,Store
O011580,2023-09-25,East,Grocery,Milk,4,18.94,11.7,66.87,12.49,Online
O011581,2024-06-24,East,Clothing,Jeans,4,67.19,8.5,245.94,60.46,Wholesale
O011582,2024-02-20,West,Electronics,Headphones,14,53.18,6.3,697.76,176.48,Store
O011583,2023-02-01,North,Clothing,Jeans,1,17.31,24.9,13.0,3.04,Online
O011584,2024-02-11,South,Grocery,Milk,13,23.97,15.6,263.01,82.11,Online
O011585,2023-03-26,East,Clothing,Jeans,13,41.25,0.3,534.42,135.34,Online
O011586,2024-07-23,East,Home,Cookware,12,29.41,9.2,320.62,65.37,Store
O011587,2025-07-31,South,Home,Cookware,9,37.57,17.8,277.81,73.28,Online
O011588,2024-07-18,West,Electronics,Headphones,11,30.03,13.4,286.1,60.14,Wholesale
O011589,2024-06-01,South,Electronics,Headphones,13,49.57,20.4,513.24,113.57,Online
O011590,2023-01-20,East,Home,Cookware,5,46.51,0.2,232.04,29.37,Store
O011591,2024-01-19,West,Beauty,Skincare,6,20.95,19.8,100.84,30.32,Store
O011592,2023-03-07,North,Home,Cookware,8,15.29,23.9,93.06,21.02,Store
O011593,2023-03-08,North,Electronics,Headphones,4,35.93,23.9,109.31,15.88,Store
O011594,2025-11-26,East,Clothing,Jeans,3,38.71,10.8,103.61,24.51,Online
O011595,2024-01-16,South,Clothing,Jeans,3,19.01,6.4,53.35,11.75,Store
O011596,2025-01-09,East,Grocery,Milk,3,17.2,21.1,40.69,12.14,Online
O011597,2025-12-10,North,Grocery,Milk,10,22.19,16.7,184.95,48.12,Store
O011598,2025-06-19,West,Beauty,Skincare,14,44.62,21.5,490.1,144.21,Store
O011599,2025-07-21,West,Clothing,Jeans,11,25.71,22.6,218.93,58.95,Online
O011600,2025-08-12,West,Home,Cookware,8,21.81,23.9,132.82,31.22,Online
O011601,2025-04-11,North,Grocery,Milk,4,99.52,18.0,326.43,57.24,Online
O011602,2023-09-01,West,Clothing,Jeans,9,28.1,22.5,195.95,36.08,Store
O011603,2025-09-17,East,Home,Cookware,2,101.27,9.5,183.21,33.54,Store
O011604,2025-08-14,South,Home,Cookware,3,22.01,8.2,60.58,13.73,Online
O011605,2025-03-27,West,Beauty,Skincare,14,47.75,5.2,633.77,152.23,Wholesale
O011606,2024-11-02,South,Home,Cookware,14,36.11,11.9,445.21,137.64,Online
O011607,2024-12-13,North,Grocery,Milk,5,68.43,20.6,271.69,78.2,Wholesale
O011608,2025-12-17,West,Clothing,Jeans,7,20.88,2.0,143.27,44.44,Online
O011609,2023-09-24,West,Electronics,Headphones,7,61.87,13.4,375.02,72.99,Wholesale
O011610,2025-05-04,North,Grocery,Milk,6,49.64,20.5,236.83,34.96,Online
O011611,2023-06-14,South,Electronics,Headphones,7,50.89,21.7,278.83,44.94,Online
O011612,2023-06-09,South,Clothing,Jeans,14,32.7,24.4,346.16,67.52,Online
O011613,2025-08-11,East,Electronics,Headphones,11,40.48,19.7,357.63,77.9,Store
O011614,2024-12-10,South,Grocery,Milk,5,81.84,20.2,326.74,64.43,Store
O011615,2024-02-20,South,Grocery,Milk,11,42.26,22.9,358.6,106.18,Online
O011616,2025-06-21,North,Electronics,Headphones,15,22.23,22.0,260.09,70.82,Store
O011617,2024-03-25,East,Grocery,Milk,14,23.8,6.0,313.31,73.69,Store
O011618,2023-06-13,East,Clothing,Jeans,15,27.17,6.1,382.58,80.02,Store
O011619,2025-11-26,East,Grocery,Milk,2,39.24,10.4,70.35,21.32,Online
O011620,2025-02-27,West,Grocery,Milk,15,68.04,4.0,979.56,191.14,Store
O011621,2025-07-20,West,Grocery,Milk,15,89.86,1.6,1326.5,348.56,Store
O011622,2023-10-29,South,Clothing,Jeans,15,32.54,23.7,372.26,102.01,Online
O011623,2023-10-23,West,Grocery,Milk,2,45.94,13.1,79.81,22.16,Online
O011624,2023-12-11,East,Electronics,Headphones,7,57.15,0.8,396.69,75.16,Online
O011625,2023-10-26,North,Home,Cookware,13,52.59,7.4,633.15,145.71,Store
O011626,2023-01-29,South,Grocery,Milk,1,59.25,8.3,54.31,14.53,Online
O011627,2025-01-27,West,Grocery,Milk,4,33.97,9.0,123.7,38.67,Store
O011628,2023-12-25,North,Home,Cookware,3,16.16,15.9,40.79,9.84,Online
O011629,2024-06-18,West,Beauty,Skincare,8,127.12,13.4,881.15,214.21,Wholesale
O011630,2025-07-22,East,Clothing,Jeans,9,64.82,15.1,495.2,124.94,Store
O011631,2024-11-13,West,Clothing,Jeans,1,25.11,22.1,19.56,6.19,Online
O011632,2025-12-24,West,Clothing,Jeans,2,62.87,17.2,104.16,18.01,Store
O011633,2025-10-23,East,Grocery,Milk,6,9.22,23.5,42.33,11.2,Wholesale
O011634,2023-09-26,East,Grocery,Milk,11,33.79,1.5,366.13,68.43,Store
O011635,2025-03-21,East,Clothing,Jeans,8,44.4,23.4,272.11,81.9,Online
O011636,2025-07-08,North,Grocery,Milk,5,71.85,3.6,346.46,64.53,Store
O011637,2025-04-07,East,Beauty,Skincare,7,29.09,12.6,178.03,30.86,Online
O011638,2025-12-02,East,Grocery,Milk,14,12.03,18.0,138.03,34.89,Online
O011639,2024-12-04,East,Grocery,Milk,13,13.47,9.0,159.42,31.46,Online
O011640,2025-12-13,South,Clothing,Jeans,4,14.76,12.4,51.72,10.34,Online
O011641,2024-01-07,North,Grocery,Milk,14,64.55,14.5,772.93,94.76,Online
O011642,2024-06-16,North,Grocery,Milk,3,21.76,13.7,56.31,9.04,Online
O011643,2025-06-29,East,Clothing,Jeans,4,31.64,20.3,100.91,21.09,Store
O011644,2025-02-22,East,Clothing,Jeans,13,25.05,5.1,308.97,58.83,Store
O011645,2025-05-22,South,Grocery,Milk,9,83.56,16.5,627.98,77.09,Store
O011646,2025-08-27,South,Grocery,Milk,3,67.13,19.8,161.51,32.45,Store
O011647,2025-09-03,West,Grocery,Milk,1,43.27,22.0,33.74,8.44,Store
O011648,2025-12-26,West,Beauty,Skincare,8,28.43,22.5,176.36,23.67,Store
O011649,2024-04-18,East,Home,Cookware,2,85.95,19.7,138.0,38.58,Online
O011650,2024-06-17,North,Clothing,Jeans,6,14.27,14.6,73.1,17.57,Online
O011651,2025-08-01,South,Electronics,Headphones,8,34.95,16.2,234.23,63.89,Store
O011652,2025-09-04,South,Beauty,Skincare,10,10.96,19.5,88.27,27.99,Online
O011653,2024-07-11,West,Home,Cookware,15,30.37,0.7,452.48,114.47,Store
O011654,2023-05-25,North,Grocery,Milk,14,71.6,16.7,834.89,181.82,Store
O011655,2025-03-22,West,Home,Cookware,5,61.74,0.2,308.07,87.17,Online
O011656,2024-02-20,West,Clothing,Jeans,6,62.72,19.8,301.97,55.57,Wholesale
O011657,2025-10-13,South,Home,Cookware,6,36.35,8.1,200.45,30.27,Store
O011658,2023-10-10,South,Clothing,Jeans,2,31.16,10.5,55.78,14.04,Store
O011659,2023-10-27,East,Home,Cookware,2,70.89,16.1,118.93,30.46,Wholesale
O011660,2025-10-25,South,Home,Cookware,1,26.65,23.0,20.53,3.99,Online
O011661,2023-10-12,South,Grocery,Milk,8,55.51,8.0,408.42,70.54,Online
O011662,2024-03-17,North,Clothing,Jeans,1,88.45,1.3,87.31,11.13,Online
O011663,2024-02-16,East,Electronics,Headphones,12,11.01,19.9,105.85,21.14,Store
O011664,2025-05-31,North,Grocery,Milk,14,24.99,18.1,286.48,43.38,Online
O011665,2023-01-01,West,Grocery,Milk,11,62.11,10.7,609.95,188.1,Online
O011666,2024-12-18,East,Home,Cookware,7,22.46,20.5,125.01,17.35,Online
O011667,2023-05-05,North,Grocery,Milk,8,37.14,11.1,264.25,40.18,Store
O011668,2024-12-05,South,Electronics,Headphones,9,17.63,20.0,126.87,33.13,Online
O011669,2024-01-10,East,Clothing,Jeans,7,65.22,10.3,409.35,128.94,Online
O011670,2024-06-05,North,Clothing,Jeans,8,45.97,23.0,283.05,87.36,Online
O011671,2025-04-19,North,Grocery,Milk,8,24.02,17.8,157.96,31.24,Online
O011672,2024-02-17,North,Grocery,Milk,12,46.38,6.5,520.28,84.57,Store
O011673,2023-11-25,East,Grocery,Milk,13,24.07,23.5,239.47,59.79,Store
O011674,2024-08-30,South,Beauty,Skincare,1,16.24,13.5,14.05,3.08,Store
O011675,2024-10-10,South,Electronics,Headphones,13,55.81,15.5,612.9,174.74,Online
O011676,2024-10-09,South,Clothing,Jeans,15,24.5,5.8,346.08,56.1,Wholesale
O011677,2025-08-20,South,Home,Cookware,15,26.9,1.7,396.45,81.82,Wholesale
O011678,2025-08-19,North,Home,Cookware,2,30.12,17.3,49.84,9.81,Online
O011679,2023-09-25,South,Clothing,Jeans,6,141.32,21.5,665.3,177.09,Online
O011680,2024-06-28,South,Grocery,Milk,2,54.35,7.6,100.46,12.7,Store
O011681,2024-05-03,South,Grocery,Milk,2,34.14,15.3,57.82,17.04,Online
O011682,2023-10-30,South,Grocery,Milk,3,24.35,9.0,66.5,11.42,Online
O011683,2025-03-29,South,Electronics,Headphones,14,56.42,20.6,627.47,173.81,Store
O011684,2023-08-08,South,Clothing,Jeans,8,132.38,20.8,838.87,237.21,Wholesale
O011685,2023-01-26,West,Home,Cookware,13,48.1,17.3,516.87,105.04,Online
O011686,2023-02-18,West,Clothing,Jeans,7,46.7,4.7,311.57,83.86,Store
O011687,2024-03-27,South,Electronics,Headphones,6,37.93,14.8,193.81,43.3,Store
O011688,2023-02-20,West,Beauty,Skincare,12,28.12,7.3,312.94,47.88,Store
O011689,2024-04-07,West,Grocery,Milk,12,20.19,8.1,222.68,30.99,Store
O011690,2024-02-13,East,Beauty,Skincare,12,47.91,19.1,465.26,81.51,Wholesale
O011691,2024-08-28,South,Clothing,Jeans,10,71.48,21.7,559.34,104.28,Store
O011692,2024-07-28,North,Grocery,Milk,8,42.76,11.4,303.04,56.76,Online
O011693,2024-02-02,South,Home,Cookware,14,99.82,8.2,1282.28,240.82,Store
O011694,2023-08-25,East,Home,Cookware,6,28.15,19.8,135.48,26.25,Store
O011695,2025-02-27,South,Beauty,Skincare,5,46.47,15.8,195.68,27.81,Store
O011696,2024-05-19,South,Electronics,Headphones,6,19.09,14.8,97.54,21.5,Store
O011697,2023-03-23,North,Grocery,Milk,12,22.73,24.0,207.25,35.32,Store
O011698,2025-02-23,West,Home,Cookware,1,33.29,23.8,25.37,7.01,Online
O011699,2023-07-30,West,Electronics,Headphones,12,40.61,14.9,414.68,122.39,Online
O011700,2023-07-20,West,Electronics,Headphones,4,27.84,7.9,102.52,12.4,Wholesale
O011701,2024-05-31,South,Beauty,Skincare,15,52.15,17.4,646.51,143.54,Online
O011702,2023-05-04,South,Clothing,Jeans,12,77.19,15.4,783.44,183.4,Store
O011703,2025-06-22,South,Home,Cookware,3,90.07,16.6,225.26,36.8,Online
O011704,2023-04-20,North,Clothing,Jeans,15,109.52,6.1,1542.67,314.74,Store
O011705,2023-12-15,North,Beauty,Skincare,2,68.73,7.2,127.58,36.42,Online
O011706,2024-09-29,South,Beauty,Skincare,2,33.98,1.5,66.96,18.46,Wholesale
O011707,2024-03-18,South,Grocery,Milk,7,77.46,16.7,451.63,93.76,Store
O011708,2025-12-26,West,Home,Cookware,15,26.24,23.0,303.23,71.73,Online
O011709,2024-04-22,South,Electronics,Headphones,5,38.58,14.6,164.79,38.61,Online
O011710,2024-07-03,East,Grocery,Milk,13,43.94,11.2,507.51,86.83,Online
O011711,2025-06-30,North,Home,Cookware,1,46.01,8.6,42.04,5.09,Wholesale
O011712,2023-09-29,East,Beauty,Skincare,1,15.16,20.2,12.1,3.22,Online
O011713,2024-04-27,East,Clothing,Jeans,7,25.15,13.9,151.6,39.35,Store
O011714,2024-01-08,West,Grocery,Milk,2,38.45,5.2,72.92,17.3,Online
O011715,2024-12-07,West,Home,Cookware,10,71.13,22.0,554.82,74.5,Store
O011716,2025-02-13,West,Electronics,Headphones,14,21.81,4.2,292.61,42.82,Online
O011717,2024-04-19,West,Clothing,Jeans,6,21.69,17.7,107.12,27.89,Store
O011718,2024-02-20,South,Clothing,Jeans,7,46.73,2.1,320.12,91.54,Store
O011719,2024-09-02,South,Electronics,Headphones,2,73.01,23.4,111.91,33.69,Online
O011720,2025-07-04,West,Clothing,Jeans,3,64.97,4.1,186.91,50.22,Online
O011721,2023-10-10,West,Home,Cookware,10,35.1,14.6,299.6,95.26,Store
O011722,2023-12-19,South,Grocery,Milk,10,50.81,17.6,418.7,71.63,Store
O011723,2023-12-30,North,Grocery,Milk,12,30.22,8.6,331.48,45.55,Store
O011724,2024-05-15,West,Electronics,Headphones,7,65.63,2.3,448.71,134.47,Wholesale
O011725,2025-03-23,East,Electronics,Headphones,15,40.33,10.4,542.1,126.33,Wholesale
O011726,2023-05-28,South,Grocery,Milk,4,73.55,10.1,264.44,41.83,Store
O011727,2023-05-27,East,Grocery,Milk,5,40.47,24.2,153.36,32.66,Wholesale
O011728,2025-10-19,West,Home,Cookware,15,16.23,12.9,212.09,43.88,Wholesale
O011729,2023-02-18,East,Beauty,Skincare,13,15.71,12.6,178.49,41.24,Store
O011730,2025-05-26,North,Clothing,Jeans,14,29.88,20.7,331.92,76.33,Wholesale
O011731,2024-03-09,West,Home,Cookware,13,34.35,16.9,371.11,112.0,Online
O011732,2024-11-26,East,Home,Cookware,9,44.54,16.7,334.05,90.33,Online
O011733,2023-02-17,West,Grocery,Milk,14,39.83,8.5,509.98,83.41,Online
O011734,2025-07-19,West,Clothing,Jeans,4,21.2,2.5,82.68,24.69,Store
O011735,2023-07-21,North,Electronics,Headphones,1,17.77,16.5,14.83,4.34,Online
O011736,2025-10-24,South,Grocery,Milk,8,32.94,15.0,223.92,51.25,Store
O011737,2023-09-02,East,Beauty,Skincare,6,73.29,4.6,419.59,79.74,Store
O011738,2025-10-22,South,Grocery,Milk,9,38.28,14.6,294.39,52.45,Store
O011739,2023-10-29,South,Grocery,Milk,14,68.65,3.0,932.56,255.52,Store
O011740,2025-12-16,East,Clothing,Jeans,8,21.69,1.5,170.98,39.69,Store
O011741,2024-09-21,West,Beauty,Skincare,5,22.68,19.9,90.78,22.33,Wholesale
O011742,2023-08-18,East,Grocery,Milk,10,47.27,21.3,371.9,57.54,Wholesale
O011743,2025-03-11,East,Grocery,Milk,7,34.28,3.5,231.46,30.89,Store
O011744,2024-10-13,East,Grocery,Milk,8,27.17,8.2,199.49,60.97,Store
O011745,2024-07-25,East,Home,Cookware,1,13.87,15.5,11.72,1.88,Store
O011746,2023-09-08,South,Grocery,Milk,11,72.84,15.1,680.65,140.51,Online
O011747,2023-04-19,North,Home,Cookware,15,48.32,6.2,679.97,187.61,Wholesale
O011748,2025-04-26,East,Clothing,Jeans,12,22.8,7.2,253.77,70.35,Online
O011749,2023-01-07,South,Beauty,Skincare,3,12.13,17.1,30.15,3.72,Store
O011750,2023-04-25,East,Clothing,Jeans,11,26.33,14.6,247.28,60.1,Store
O011751,2024-01-22,South,Home,Cookware,14,38.05,13.4,461.08,131.56,Online
O011752,2025-11-12,South,Home,Cookware,2,93.69,3.5,180.82,24.27,Store
O011753,2023-03-26,East,Grocery,Milk,12,42.19,16.9,420.56,55.44,Store
O011754,2023-05-23,South,Clothing,Jeans,8,52.39,20.5,333.36,77.98,Wholesale
O011755,2025-08-19,West,Grocery,Milk,5,49.78,19.3,200.87,60.12,Store
O011756,2023-07-20,East,Home,Cookware,7,54.86,13.6,331.61,90.04,Online
O011757,2023-11-13,South,Home,Cookware,9,82.77,17.7,612.71,113.55,Store
O011758,2023-01-20,West,Home,Cookware,14,19.96,19.0,226.22,57.79,Store
O011759,2024-12-03,West,Beauty,Skincare,6,128.61,0.6,767.02,150.89,Online
O011760,2024-08-07,South,Electronics,Headphones,2,48.74,8.0,89.64,17.54,Store
O011761,2025-05-23,South,Home,Cookware,11,48.19,16.9,440.67,63.7,Online
O011762,2024-06-14,South,Clothing,Jeans,8,22.76,4.2,174.36,47.45,Store
O011763,2023-09-13,South,Clothing,Jeans,9,30.09,8.7,247.29,61.91,Online
O011764,2023-03-15,South,Home,Cookware,14,37.14,12.0,457.57,75.17,Online
O011765,2023-03-29,North,Home,Cookware,7,34.06,20.0,190.85,37.71,Online
O011766,2025-10-13,North,Electronics,Headphones,15,29.21,13.1,380.72,67.49,Online
O011767,2024-04-14,North,Clothing,Jeans,6,46.96,15.8,237.37,46.13,Store
O011768,2023-08-30,South,Electronics,Headphones,12,97.96,23.3,901.75,153.61,Wholesale
O011769,2025-02-08,North,Electronics,Headphones,10,28.38,7.9,261.26,38.33,Online
O011770,2025-08-27,North,Clothing,Jeans,2,19.34,15.0,32.89,9.07,Online
O011771,2024-01-29,East,Grocery,Milk,7,25.49,2.8,173.41,21.61,Online
O011772,2024-06-16,South,Electronics,Headphones,12,12.03,1.1,142.8,42.31,Online
O011773,2024-02-10,East,Electronics,Headphones,1,32.92,10.0,29.62,7.08,Online
O011774,2025-06-12,West,Home,Cookware,5,47.47,1.0,235.09,36.83,Online
O011775,2023-05-03,North,Electronics,Headphones,12,40.2,3.4,465.86,57.28,Store
O011776,2023-08-07,South,Home,Cookware,10,38.68,2.9,375.73,107.77,Store
O011777,2024-08-30,West,Clothing,Jeans,10,25.13,8.2,230.64,33.44,Online
O011778,2023-04-12,South,Electronics,Headphones,12,113.13,7.4,1257.44,177.7,Wholesale
O011779,2023-07-16,South,Beauty,Skincare,13,45.47,12.8,515.67,149.89,Online
O011780,2023-05-07,East,Electronics,Headphones,6,33.12,22.6,153.72,20.05,Wholesale
O011781,2023-02-27,West,Grocery,Milk,7,25.99,16.5,151.89,40.12,Wholesale
O011782,2023-10-31,East,Home,Cookware,8,63.85,24.5,385.88,120.68,Store
O011783,2024-10-25,South,Grocery,Milk,9,22.1,15.6,167.95,27.27,Online
O011784,2023-03-20,South,Grocery,Milk,10,12.43,22.3,96.52,14.61,Online
O011785,2024-06-12,West,Clothing,Jeans,2,42.46,23.1,65.32,16.23,Store
O011786,2024-03-07,North,Beauty,Skincare,9,102.1,21.5,721.19,137.88,Online
O011787,2023-11-20,South,Clothing,Jeans,11,56.18,8.4,565.93,173.63,Store
O011788,2023-05-14,West,Home,Cookware,4,69.48,22.3,215.84,38.87,Online
O011789,2024-07-17,South,Beauty,Skincare,9,33.09,17.1,246.92,34.37,Store
O011790,2025-10-21,South,Home,Cookware,3,24.92,12.6,65.31,12.36,Store
O011791,2024-06-05,North,Grocery,Milk,7,43.37,19.9,243.16,37.5,Store
O011792,2025-09-26,West,Electronics,Headphones,13,43.96,16.3,478.19,144.16,Store
O011793,2025-04-24,South,Grocery,Milk,11,30.72,4.5,322.56,72.06,Store
O011794,2023-03-08,South,Home,Cookware,11,68.63,8.8,688.67,206.77,Store
O011795,2024-05-23,South,Clothing,Jeans,6,25.72,7.1,143.32,20.72,Wholesale
O011796,2023-11-20,East,Beauty,Skincare,11,30.34,12.6,291.58,41.64,Store
O011797,2023-11-28,West,Grocery,Milk,11,31.92,9.0,319.61,44.1,Online
